OBJECTID,GEOID,STATE,COUNTY,TRACT,EACODE,EANAME,HCV_PUBLIC,HCV_PCT_RENTER_OCC_UNITS,HCV_PUBLIC_PCT,SHAPE_Length,SHAPE_Area
23902,37019020510,37,019,020510,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.172779772943116,0.000540516999586628
23903,37025041902,37,025,041902,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",21,2.46000004,2.46000004,0.0733707647882459,0.000288860347640308
23906,37129011703,37,129,011703,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.164569007163053,0.0010261878751231
23907,37129010501,37,129,010501,115,"Myrtle Beach-Conway-Georgetown, SC  ",65,3.6500001,3.6500001,0.0766044583051319,0.000279110623481036
23908,37129990100,37,129,990100,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.354752486379832,2.75845143335329e-05
23909,37103920100,37,103,920100,67,"Greenville, NC    ",19,4.15999985,4.15999985,1.38911768022319,0.0379150787647379
23910,37103920300,37,103,920300,67,"Greenville, NC    ",,,,1.27104730255106,0.0447926684329207
23911,37103920200,37,103,920200,67,"Greenville, NC    ",,,,1.11656170977421,0.03846558645739
23912,37129011800,37,129,011800,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,1.05892098436468,0.00230111671049971
23913,37129012001,37,129,012001,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.325471076206769,0.0012282198677205
23914,37129011000,37,129,011000,115,"Myrtle Beach-Conway-Georgetown, SC  ",177,21.81999969,21.81999969,0.0651611818748097,0.000167488333982981
23915,37013930600,37,013,930600,67,"Greenville, NC    ",,,,0.738674122076609,0.016126409209315
23916,37013930900,37,013,930900,67,"Greenville, NC    ",,,,0.950872171765115,0.0329775588148373
23917,37013930800,37,013,930800,67,"Greenville, NC    ",,,,1.95041368753548,0.0355802893596862
23918,37013930100,37,013,930100,67,"Greenville, NC    ",17,2.68000007,2.68000007,1.68517234972391,0.0482571540296681
23919,37013931000,37,013,931000,67,"Greenville, NC    ",33,4.42000008,4.42000008,0.760566655517232,0.0168244672308307
23924,37019020102,37,019,020102,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.264416776514639,0.00368363680741618
23925,37031970302,37,031,970302,67,"Greenville, NC    ",,,,0.25966270491376,0.000461582596388469
23926,37019020104,37,019,020104,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.262119833670314,0.00242309486610681
23927,37129012004,37,129,012004,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.185142534743083,0.000670523732201502
23928,37129010700,37,129,010700,115,"Myrtle Beach-Conway-Georgetown, SC  ",74,5.26999998,5.26999998,0.08593479297657,0.000323389534101762
23929,37119006109,37,119,006109,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",56,15.56000042,15.56000042,0.096479526842789,0.000567128168147901
23930,37119001605,37,119,001605,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",14,2.72000003,2.72000003,0.0399328377743778,0.000100097793275454
23931,37119001802,37,119,001802,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0701426335587735,0.000264629395505529
23943,37019020201,37,019,020201,115,"Myrtle Beach-Conway-Georgetown, SC  ",15,3.72000003,3.72000003,0.152376416352815,0.000921917671332401
23944,37119000100,37,119,000100,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0688824526877106,0.000192186346642392
23945,37119000300,37,119,000300,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",154,66.66999817,66.66999817,0.0457162168335661,7.99667754150435e-05
23974,37159050800,37,159,050800,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",49,7.73000002,7.73000002,0.262247299390804,0.00192870478469441
23979,37133002300,37,133,002300,67,"Greenville, NC    ",,,,0.159993900988062,0.000868903784156943
23980,37159051400,37,159,051400,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",16,2.17000008,2.17000008,0.23749947128385,0.00305072694051917
23981,37159051901,37,159,051901,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.572207438850995,0.0165559640649086
23982,37125951100,37,125,951100,133,"Raleigh-Durham-Cary, NC  ",64,4.05000019,4.05000019,0.388185348361755,0.00459597390834357
23983,37125951000,37,125,951000,133,"Raleigh-Durham-Cary, NC  ",,,,0.391378394109855,0.00476224485169107
23984,37125950100,37,125,950100,133,"Raleigh-Durham-Cary, NC  ",,,,0.740906235436787,0.0224407405348249
23985,37097061301,37,097,061301,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.304490379084352,0.00379758570274183
23986,37097061202,37,097,061202,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.27714409896217,0.00322407142110973
23987,37119006008,37,119,006008,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",19,10.60999966,10.60999966,0.151744357921148,0.000464030880012671
23988,37151031100,37,151,031100,66,"Greensboro--Winston-Salem--High Point, NC  ",17,2.8599999,2.8599999,0.466096369749284,0.00969407813616055
23989,37119001921,37,119,001921,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0776528097349905,0.000254637974329499
23990,37119005716,37,119,005716,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",41,12.81000042,12.81000042,0.0702006035063798,0.000236901713561047
23991,37119001922,37,119,001922,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",45,10.60999966,10.60999966,0.13545706446089,0.000381833112230501
23992,37119005847,37,119,005847,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.118293005129184,0.000642790298923618
23993,37119005842,37,119,005842,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.08485749676868,0.000351199619986863
23994,37119005908,37,119,005908,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.216739861325793,0.00180607943648742
23995,37183053202,37,183,053202,133,"Raleigh-Durham-Cary, NC  ",33,56.90000153,56.90000153,0.131863320074159,0.000748029493642948
23996,37183053525,37,183,053525,133,"Raleigh-Durham-Cary, NC  ",,,,0.0796962256066426,0.000259533177658599
23997,37071030102,37,071,030102,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.201326224644294,0.00150006502400408
23998,37071030302,37,071,030302,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.296447827945167,0.00250223393204697
23999,37071030402,37,071,030402,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.303788297387897,0.00344035018369296
24000,37071030502,37,071,030502,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.332363929817904,0.00528938397945847
24001,37119006211,37,119,006211,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.113325456581479,0.000567513679565385
24002,37071033303,37,071,033303,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.155113240506826,0.000557716241493638
24003,37119006215,37,119,006215,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.234326570603135,0.00243084792178392
24004,37119005508,37,119,005508,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.161097532592183,0.000926081882479895
24005,37119005509,37,119,005509,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",15,3.93000007,3.93000007,0.127161686055003,0.000691891069848103
24006,37097061205,37,097,061205,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.381368673678448,0.0056337377413705
24007,37129012201,37,129,012201,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.177976446434467,0.000476279121797528
24008,37173960200,37,173,960200,10,"Asheville-Brevard, NC  ",34,8.42000008,8.42000008,0.445528400101239,0.00375475687388049
24009,37129011705,37,129,011705,115,"Myrtle Beach-Conway-Georgetown, SC  ",13,2.22000003,2.22000003,0.181644265099662,0.00129078977596711
24010,37129011904,37,129,011904,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.119336419343931,0.00036622004148177
24011,37071033307,37,071,033307,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.248646860103861,0.00239341056428551
24012,37183052001,37,183,052001,133,"Raleigh-Durham-Cary, NC  ",89,6.42000008,6.42000008,0.103116162310083,0.000338979517607881
24013,37085071204,37,085,071204,133,"Raleigh-Durham-Cary, NC  ",,,,0.346506582617846,0.00537009144995229
24014,37085071002,37,085,071002,133,"Raleigh-Durham-Cary, NC  ",,,,0.525587465016661,0.0101702304244887
24015,37105030502,37,105,030502,133,"Raleigh-Durham-Cary, NC  ",,,,0.222381889226335,0.00181274628149012
24016,37151031000,37,151,031000,66,"Greensboro--Winston-Salem--High Point, NC  ",22,3.17000008,3.17000008,0.678007479808152,0.0148616555645961
24017,37123960402,37,123,960402,66,"Greensboro--Winston-Salem--High Point, NC  ",13,8.02000046,8.02000046,0.868001143745246,0.0184448846860036
24018,37123960401,37,123,960401,66,"Greensboro--Winston-Salem--High Point, NC  ",21,7.92000008,7.92000008,0.477421946868629,0.00789857057492075
24019,37159051802,37,159,051802,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.472750919941468,0.00859761984925986
24020,37159050903,37,159,050903,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.415405155830405,0.00756422651712252
24021,37133002800,37,133,002800,67,"Greenville, NC    ",12,1.08000004,1.08000004,1.24828013444127,0.00516772877336029
24022,37179021006,37,179,021006,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.122760673027664,0.000849877821379588
24023,37049960402,37,049,960402,67,"Greenville, NC    ",65,14.53999996,14.53999996,0.249297079681451,0.000999262656047449
24024,37071032401,37,071,032401,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.168491749477235,0.00103827996374164
24025,37089931400,37,089,931400,10,"Asheville-Brevard, NC  ",70,8.93000031,8.93000031,0.239786524667104,0.00175952275737816
24026,37089930800,37,089,930800,10,"Asheville-Brevard, NC  ",,,,0.215908612007808,0.00157083001866242
24027,37119005845,37,119,005845,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.1261230395552,0.000474678216138622
24028,37119006104,37,119,006104,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",76,11.88000011,11.88000011,0.189176942017694,0.00195072780407315
24029,37151030301,37,151,030301,66,"Greensboro--Winston-Salem--High Point, NC  ",52,4.63000011,4.63000011,0.190414218143468,0.00127183366096528
24030,37113970502,37,113,970502,10,"Asheville-Brevard, NC  ",,,,0.665744644923313,0.00976556317403885
24031,37133990100,37,133,990100,67,"Greenville, NC    ",,,,0.50810483402044,5.06445958339919e-05
24032,37133000301,37,133,000301,67,"Greenville, NC    ",11,1.54999995,1.54999995,0.557662294089526,0.0151301550834423
24033,37133000201,37,133,000201,67,"Greenville, NC    ",18,2.1400001,2.1400001,0.680806268882014,0.0221457654245658
24034,37133000202,37,133,000202,67,"Greenville, NC    ",13,1.55999994,1.55999994,0.601331148442949,0.0082518265305217
24035,37151030504,37,151,030504,66,"Greensboro--Winston-Salem--High Point, NC  ",,,,0.815808150040705,0.0139240375333379
24036,37133001101,37,133,001101,67,"Greenville, NC    ",13,2.00999999,2.00999999,0.296258099376082,0.00226311900867821
24037,37133002202,37,133,002202,67,"Greenville, NC    ",21,1.53999996,1.53999996,0.085592468563306,0.000288344300204219
24038,37133001102,37,133,001102,67,"Greenville, NC    ",15,1.26999998,1.26999998,0.209051473938531,0.00135657778688905
24039,37025042504,37,025,042504,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.129948767633178,0.000658456561634674
24040,37089930900,37,089,930900,10,"Asheville-Brevard, NC  ",,,,0.127211329949666,0.000765050543557231
24041,37049961202,37,049,961202,67,"Greenville, NC    ",,,,0.279600933264674,0.00329356386318364
24042,37089930300,37,089,930300,10,"Asheville-Brevard, NC  ",16,1.83000004,1.83000004,0.277579197559228,0.00326527323629996
24043,37089931600,37,089,931600,10,"Asheville-Brevard, NC  ",25,4.11999989,4.11999989,0.204194917898376,0.00128443388521087
24044,37089930200,37,089,930200,10,"Asheville-Brevard, NC  ",12,1.96000004,1.96000004,0.478631144300532,0.0076009168289071
24045,37105030501,37,105,030501,133,"Raleigh-Durham-Cary, NC  ",,,,0.232204568762393,0.0022741467984929
24046,37119006403,37,119,006403,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",17,3.3499999,3.3499999,0.212187450419768,0.00100798661082912
24047,37119005618,37,119,005618,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.113138712000514,0.000662212877539453
24048,37183053606,37,183,053606,133,"Raleigh-Durham-Cary, NC  ",14,1.72000003,1.72000003,0.0924689048394123,0.000225697257785979
24049,37183053105,37,183,053105,133,"Raleigh-Durham-Cary, NC  ",11,4.90999985,4.90999985,0.112145495645097,0.000788987458112944
24050,37155961301,37,155,961301,133,"Raleigh-Durham-Cary, NC  ",17,3.46000004,3.46000004,0.330604357010175,0.00430178573275329
24051,37155961602,37,155,961602,133,"Raleigh-Durham-Cary, NC  ",,,,0.938839921783256,0.0227682851795278
24052,37155960802,37,155,960802,133,"Raleigh-Durham-Cary, NC  ",,,,0.245076526737601,0.0012634366280499
24053,37183051000,37,183,051000,133,"Raleigh-Durham-Cary, NC  ",,,,0.0629234939770696,9.70051926313499e-05
24054,37183051200,37,183,051200,133,"Raleigh-Durham-Cary, NC  ",,,,0.0685258313276478,0.000186714375219425
24055,37097061003,37,097,061003,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",43,11.07999992,11.07999992,0.262648598258938,0.00229341084929059
24056,37097061102,37,097,061102,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.337505775628625,0.00433174524618747
24057,37097060701,37,097,060701,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.326790599726224,0.00499326924519528
24058,37179020203,37,179,020203,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.268903994571371,0.0030844146880694
24059,37179020204,37,179,020204,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.556945641166653,0.0103776097758346
24060,37179020309,37,179,020309,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.102830583454132,0.000395773897288095
24061,37179020702,37,179,020702,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",12,3.1099999,3.1099999,0.382585482332674,0.00716702721972264
24062,37179020602,37,179,020602,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",17,1.80999994,1.80999994,0.198270842669895,0.00222265073260201
24063,37179020701,37,179,020701,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",16,3.6500001,3.6500001,0.283919999527179,0.00356656148935165
24064,37179020502,37,179,020502,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",15,3.73000002,3.73000002,0.199634634512889,0.00186369742639744
24065,37179020601,37,179,020601,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",25,3.80999994,3.80999994,0.294399178166177,0.00341577070578143
24066,37179021005,37,179,021005,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.407489074248802,0.00714545066604234
24067,37099950800,37,099,950800,10,"Asheville-Brevard, NC  ",,,,0.811824453158504,0.0131543316047379
24068,37149920104,37,149,920104,68,"Greenville-Spartanburg-Anderson, SC  ",41,8.60000038,8.60000038,0.261462376416133,0.00263669864435573
24069,37149920103,37,149,920103,68,"Greenville-Spartanburg-Anderson, SC  ",,,,0.498528058786527,0.00796780945417175
24070,37085070904,37,085,070904,133,"Raleigh-Durham-Cary, NC  ",,,,0.24444019623564,0.00226453823421574
24071,37085071001,37,085,071001,133,"Raleigh-Durham-Cary, NC  ",,,,0.40510807861086,0.00741329281683385
24072,37183050400,37,183,050400,133,"Raleigh-Durham-Cary, NC  ",52,12.43999958,12.43999958,0.0623464668063718,0.000184058233374048
24085,37179020307,37,179,020307,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",11,3.8900001,3.8900001,0.192544343603185,0.00207928430042634
24086,37179021013,37,179,021013,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.181736892840365,0.00127738285430579
24087,37119002906,37,119,002906,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0933399560388619,0.000393260377491559
24088,37119005830,37,119,005830,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0931596958603343,0.000342412957735787
24089,37125950200,37,125,950200,133,"Raleigh-Durham-Cary, NC  ",,,,0.6859629500202,0.0247427732492476
24090,37125950501,37,125,950501,133,"Raleigh-Durham-Cary, NC  ",,,,0.942769558854323,0.015935866005561
24091,37129012009,37,129,012009,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.108526838703291,0.000627846742679483
24092,37129012203,37,129,012203,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.399044323308827,0.00114985918003859
24093,37129011605,37,129,011605,115,"Myrtle Beach-Conway-Georgetown, SC  ",86,6.69000006,6.69000006,0.0973788191207359,0.000460852149637265
24094,37105030503,37,105,030503,133,"Raleigh-Durham-Cary, NC  ",11,1.66999996,1.66999996,0.478692874349813,0.0113977954212193
24095,37049960102,37,049,960102,67,"Greenville, NC    ",37,6.5999999,6.5999999,0.750824732268352,0.0167247674746009
24096,37049961001,37,049,961001,67,"Greenville, NC    ",29,5.19000006,5.19000006,0.603559987250558,0.0149731227151563
24097,37049960404,37,049,960404,67,"Greenville, NC    ",,,,0.217808091711151,0.00118752008840689
24098,37049961303,37,049,961303,67,"Greenville, NC    ",14,5.28000021,5.28000021,1.01134299039334,0.012587168843149
24099,37049960101,37,049,960101,67,"Greenville, NC    ",,,,0.370526921964574,0.00483196365149104
24104,37071032507,37,071,032507,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.159309682249503,0.000636952821596442
24105,37071033304,37,071,033304,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.143475489904029,0.00099234900328833
24106,37119005518,37,119,005518,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",12,2.13000011,2.13000011,0.119731746008057,0.000798698464305522
24107,37129012105,37,129,012105,115,"Myrtle Beach-Conway-Georgetown, SC  ",11,0.91000003,0.91000003,0.285253698091475,0.00191537591407084
24108,37049961301,37,049,961301,67,"Greenville, NC    ",,,,0.245832743567387,0.00261893834946869
24109,37071030802,37,071,030802,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",22,3.44000006,3.44000006,0.221189392757227,0.00163061491921337
24110,37049961201,37,049,961201,67,"Greenville, NC    ",,,,0.266898072900178,0.00161366822886195
24111,37159052000,37,159,052000,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",48,9.09000015,9.09000015,0.0956141673378164,0.000264411642788151
24112,37133000401,37,133,000401,67,"Greenville, NC    ",,,,0.803338185570683,0.0211757980989527
24113,37133000302,37,133,000302,67,"Greenville, NC    ",14,1.13999999,1.13999999,0.567152424468609,0.0193648520332333
24116,37119006210,37,119,006210,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.128703671121293,0.000815881317785614
24117,37119006304,37,119,006304,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.245310234253536,0.00267691946761877
24118,37119006404,37,119,006404,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.257387931129038,0.00237168690753738
24119,37071033306,37,071,033306,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.260042186859298,0.0016608456789698
24120,37151030503,37,151,030503,66,"Greensboro--Winston-Salem--High Point, NC  ",,,,0.60414157452534,0.0110197774820188
24121,37155960102,37,155,960102,133,"Raleigh-Durham-Cary, NC  ",,,,0.534970485759667,0.00820838941236139
24122,37155960202,37,155,960202,133,"Raleigh-Durham-Cary, NC  ",,,,0.454684962044629,0.00781276946565294
24123,37155960201,37,155,960201,133,"Raleigh-Durham-Cary, NC  ",,,,0.496621758659805,0.0118390057197566
24124,37155960101,37,155,960101,133,"Raleigh-Durham-Cary, NC  ",,,,0.4958141941757,0.00667417809038222
24125,37155962002,37,155,962002,133,"Raleigh-Durham-Cary, NC  ",,,,0.55708721688882,0.017053813722815
24126,37155960801,37,155,960801,133,"Raleigh-Durham-Cary, NC  ",,,,0.308716383395036,0.0025917474687206
24127,37155961802,37,155,961802,133,"Raleigh-Durham-Cary, NC  ",12,2.72000003,2.72000003,0.718004022842047,0.0169204018465672
24128,37155961302,37,155,961302,133,"Raleigh-Durham-Cary, NC  ",127,11.71000004,11.71000004,0.187502109942726,0.00149625740791397
24133,37105030402,37,105,030402,133,"Raleigh-Durham-Cary, NC  ",122,11.56000042,11.56000042,0.242347629819009,0.00204882548494632
24134,37105030401,37,105,030401,133,"Raleigh-Durham-Cary, NC  ",,,,0.281589918504658,0.00364538354950625
24135,37099950600,37,099,950600,10,"Asheville-Brevard, NC  ",30,1.34000003,1.34000003,0.70217814778912,0.0120506286049002
24136,37099950700,37,099,950700,10,"Asheville-Brevard, NC  ",15,3.69000006,3.69000006,1.10652065650537,0.0342372469378
24137,37099940200,37,099,940200,10,"Asheville-Brevard, NC  ",14,2.29999995,2.29999995,0.635039748425577,0.0147015772108618
24138,37099950200,37,099,950200,10,"Asheville-Brevard, NC  ",12,7.63999987,7.63999987,0.450897319087344,0.00926763244884461
24139,37099950900,37,099,950900,10,"Asheville-Brevard, NC  ",,,,0.78503608474587,0.0174621368933527
24140,37099950500,37,099,950500,10,"Asheville-Brevard, NC  ",19,3.86999989,3.86999989,0.707496480757349,0.0143987169819743
24141,37155960402,37,155,960402,133,"Raleigh-Durham-Cary, NC  ",,,,0.439889524907113,0.00783603668866376
24142,37155962001,37,155,962001,133,"Raleigh-Durham-Cary, NC  ",11,1.77999997,1.77999997,0.454981671934482,0.0039546260337902
24143,37155960401,37,155,960401,133,"Raleigh-Durham-Cary, NC  ",,,,0.717859244211726,0.0145936887662327
24146,37183050600,37,183,050600,133,"Raleigh-Durham-Cary, NC  ",29,3.6500001,3.6500001,0.0702013611430264,0.000162951318548044
24147,37183050800,37,183,050800,133,"Raleigh-Durham-Cary, NC  ",65,8.13000011,8.13000011,0.0750859990970942,0.000221959489938919
24148,37183050900,37,183,050900,133,"Raleigh-Durham-Cary, NC  ",19,2.66000009,2.66000009,0.0743068000617298,0.000188657721876559
24149,37173940100,37,173,940100,10,"Asheville-Brevard, NC  ",,,,0.697570654015368,0.00986006775539623
24152,37119005832,37,119,005832,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0843722863273265,0.000295473200930024
24153,37089931000,37,089,931000,10,"Asheville-Brevard, NC  ",119,10.34000015,10.34000015,0.246916607844602,0.00188849544723554
24154,37179020403,37,179,020403,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.203154779670404,0.00174363395848672
24155,37179020313,37,179,020313,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.114985733711278,0.00048933509615703
24156,37179020316,37,179,020316,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.149562762082601,0.000929680609600781
24157,37179021014,37,179,021014,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.259372037236861,0.00190107678765355
24158,37179021007,37,179,021007,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.191980271594004,0.00145541609910562
24159,37133000900,37,133,000900,67,"Greenville, NC    ",,,,0.200389234220829,0.00115637274865986
24160,37133001500,37,133,001500,67,"Greenville, NC    ",15,2.04999995,2.04999995,0.0683594612678236,0.000163401240695756
24161,37119005826,37,119,005826,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0988054470905538,0.000449956022183064
24162,37097061104,37,097,061104,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.248888369699333,0.00237727113081324
24163,37119005522,37,119,005522,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0694421476200911,0.000223825626507482
24164,37119005714,37,119,005714,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.260768845740194,0.00272288415307048
24165,37017950100,37,017,950100,133,"Raleigh-Durham-Cary, NC  ",12,2.29999995,2.29999995,2.01344585821382,0.082094961539375
24166,37071030203,37,071,030203,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.245150653727408,0.00239308236089608
24167,37071030301,37,071,030301,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.338994462077635,0.00338528282506063
24168,37183054302,37,183,054302,133,"Raleigh-Durham-Cary, NC  ",81,9.02000046,9.02000046,0.311914745002412,0.00407805030726796
24169,37183054108,37,183,054108,133,"Raleigh-Durham-Cary, NC  ",44,9.17000008,9.17000008,0.210418798687254,0.00213589472401006
24170,37061090200,37,061,090200,133,"Raleigh-Durham-Cary, NC  ",,,,0.719786847641922,0.0186871651742006
24171,37061090400,37,061,090400,133,"Raleigh-Durham-Cary, NC  ",11,1.70000005,1.70000005,1.07779691817286,0.0313488233025635
24172,37119005909,37,119,005909,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",123,28.60000038,28.60000038,0.143652340442404,0.00112490710976034
24173,37119005906,37,119,005906,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",13,2.9000001,2.9000001,0.354321584999825,0.00390514913690311
24174,37179021004,37,179,021004,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.209861639291904,0.00227408904332207
24175,37179020404,37,179,020404,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",47,2.96000004,2.96000004,0.208402430693234,0.000987139473567433
24176,37071031703,37,071,031703,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.198581483934139,0.00137809151133378
24177,37071032508,37,071,032508,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.156537196227834,0.000867834664527679
24178,37097061302,37,097,061302,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.359233816793888,0.00443957544652916
24179,37097061203,37,097,061203,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.212435750026935,0.00196810877018491
24180,37113970501,37,113,970501,10,"Asheville-Brevard, NC  ",,,,0.523917905228971,0.00772625353020805
24181,37179020305,37,179,020305,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.160658902070432,0.0017456976736137
24182,37179020306,37,179,020306,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.177855513644544,0.00123634677815319
24183,37179020315,37,179,020315,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.156165720286007,0.00110868908284068
24184,37071031704,37,071,031704,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.255372949361292,0.002153161701953
24185,37071033500,37,071,033500,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.247086621958915,0.00224753328529349
24186,37085071203,37,085,071203,133,"Raleigh-Durham-Cary, NC  ",,,,0.249074008250893,0.00244910239383606
24187,37085071303,37,085,071303,133,"Raleigh-Durham-Cary, NC  ",21,3.54999995,3.54999995,0.276919818810939,0.00425089154492143
24188,37125950702,37,125,950702,133,"Raleigh-Durham-Cary, NC  ",,,,0.206537110307453,0.00184281148963815
24189,37079950101,37,079,950101,67,"Greenville, NC    ",23,6.0999999,6.0999999,0.825237292201469,0.0208078536416313
24190,37079950102,37,079,950102,67,"Greenville, NC    ",75,18.37999916,18.37999916,0.7976907132383,0.0160140426970066
24191,37133001700,37,133,001700,67,"Greenville, NC    ",14,2.45000005,2.45000005,0.0829298456229684,0.000235671603866559
24192,37133001800,37,133,001800,67,"Greenville, NC    ",,,,0.0864808592277815,0.000261061803628293
24193,37089931500,37,089,931500,10,"Asheville-Brevard, NC  ",,,,0.294889227140717,0.00248657311324627
24194,37089930100,37,089,930100,10,"Asheville-Brevard, NC  ",15,3.63000011,3.63000011,0.631013295182569,0.0136463263201265
24195,37113970301,37,113,970301,10,"Asheville-Brevard, NC  ",33,5.38000011,5.38000011,0.222297614154898,0.00181733284325373
